"","gender","v_m","mean_math","v_s","se","year","country"
"268","MALE",2.82211504802237,375.164355940615,42.6918791842594,6.76728939362608,"2015","PUERTO RICO (USA)"
"269","FEMALE",2.15311141621826,408.321432382081,0.781981367710462,1.77493772441473,"2015","QATAR"
"270","MALE",2.05874393747054,396.754692459817,1.0385440817828,1.81746042955559,"2015","QATAR"
"271","FEMALE",0.663274034950385,443.651001050837,15.7198437416211,4.05579156023414,"2015","ROMANIA"
"272","MALE",1.31633030554851,444.260508982357,15.8919093087362,4.16411727078375,"2015","ROMANIA"
"273","FEMALE",0.441340185398548,491.121915288956,9.65803465469275,3.18488757393902,"2015","RUSSIAN FEDERATION"
"274","MALE",2.78828872838345,497.089109828403,12.5903496512142,3.95695176271281,"2015","RUSSIAN FEDERATION"
"275","FEMALE",0.589881444190627,564.254535014731,2.40278625697902,1.74689892254495,"2015","SINGAPORE"
"276","MALE",1.70093234317638,564.128998342052,2.52459405705625,2.09657330769765,"2015","SINGAPORE"
"277","FEMALE",2.34675490499664,472.270798699335,10.4348517481837,3.60780849598201,"2015","SLOVAK REPUBLIC"
"278","MALE",1.1670175309557,478.014761847553,7.56773696529331,2.97513970249207,"2015","SLOVAK REPUBLIC"
"279","FEMALE",1.94887967696366,507.949221349456,2.71797155202034,2.20493519103859,"2015","SLOVENIA"
"280","MALE",1.23630603387882,511.763731080384,2.32636771306075,1.91997509106953,"2015","SLOVENIA"
"281","FEMALE",1.5064069629685,477.859261108733,5.99433546476844,2.76611336066217,"2015","SPAIN"
"282","MALE",0.34880115665508,493.848504007973,5.26662276878861,2.37703681946856,"2015","SPAIN"
"283","FEMALE",1.27406362480158,479.479787518652,2.17290617656683,1.89060206385388,"2015","SPAIN (REGIONS)"
"284","MALE",1.12903239807714,492.84296531468,1.69157009126374,1.71274800515096,"2015","SPAIN (REGIONS)"
"285","FEMALE",0.935496059364128,495.052563137893,9.60352158153586,3.26076175867487,"2015","SWEDEN"
"286","MALE",1.79361164797772,492.804134752548,12.7715657385655,3.83986178805188,"2015","SWEDEN"
"287","FEMALE",1.08780289694423,514.983162291236,11.1370113919414,3.5119217785395,"2015","SWITZERLAND"
"288","MALE",1.4768903501675,527.0155328931,8.83924627776553,3.23478371192724,"2015","SWITZERLAND"
"289","FEMALE",1.64150068857808,416.729663822636,9.58779050576632,3.37541719839225,"2015","THAILAND"
"290","MALE",1.17818044935792,413.809194876651,12.6271316799299,3.73137108503344,"2015","THAILAND"
"291","FEMALE",1.2594366993112,425.934147829183,2.50352182217667,1.97202996717063,"2015","TRINIDAD AND TOBAGO"
"292","MALE",1.68657999429137,408.329783425403,2.39863639129605,2.06249227514106,"2015","TRINIDAD AND TOBAGO"
"293","FEMALE",1.50774104250734,363.999628774049,8.79893701445791,3.23379841072631,"2015","TUNISIA"
"294","MALE",1.48790813565632,370.081434428878,10.0951777167702,3.4251827200884,"2015","TUNISIA"
"295","FEMALE",0.878437384284363,417.527010070701,22.587603013429,4.85323439946412,"2015","TURKEY"
"296","MALE",1.82237219328817,423.377692783627,19.1003121665858,4.59400931422682,"2015","TURKEY"
"297","FEMALE",0.765815700190394,430.702033929489,7.55308367184491,2.89749563279297,"2015","UNITED ARAB EMIRATES"
"298","MALE",3.0231284656098,424.173385660963,11.6125744396774,3.86497293028659,"2015","UNITED ARAB EMIRATES"
"299","FEMALE",1.18831420492359,486.574589188078,8.19433193147301,3.0824466835436,"2015","UNITED KINGDOM"
"300","MALE",0.462702572390485,498.200531669455,8.15510328511991,2.94348027252595,"2015","UNITED KINGDOM"
"301","FEMALE",1.22110153553838,465.368528826932,10.5128632474852,3.44326515629823,"2015","UNITED STATES"
"302","MALE",1.60207020978597,473.885733648733,11.4226333298105,3.63110321535688,"2015","UNITED STATES"
"303","FEMALE",1.51301540745663,411.502359481535,4.3560881707939,2.45365138497632,"2015","URUGUAY"
"304","MALE",3.87255532882785,425.137937981785,8.65228094902071,3.59333992418354,"2015","URUGUAY"
"305","FEMALE",1.54901324586182,496.005945993258,21.7465243152255,4.84256532074411,"2015","VIETNAM"
"306","MALE",1.11087856647009,492.959137506309,20.5301511086192,4.66391654425079,"2015","VIETNAM"
"307","Female",0.564518003065534,394.673290831599,5.95406893423368,2.57516806012973,"2012","Albania"
"308","Male",0.937168587432955,394.007619040307,5.59448382095955,2.59212000607208,"2012","Albania"
"309","Female",0.186190677183758,381.703703035247,11.2943574367937,3.39378641776618,"2012","Argentina"
"310","Male",0.394385442225407,395.557311566373,17.0446461105266,4.18544007736308,"2012","Argentina"
"311","Female",0.0881498358228282,497.821350427041,4.05898344278904,2.0407751580653,"2012","Australia"
"312","Male",0.160839355442482,510.114851505064,5.59274880569439,2.40535985503736,"2012","Australia"
"313","Female",0.356368285728297,494.462264615126,10.1900866588144,3.25848563011843,"2012","Austria"
"314","Male",0.167745605494342,516.681833771901,14.7039872969122,3.86073594325038,"2012","Austria"
"315","Female",0.25160935884618,508.934611699132,6.26166085437887,2.56195083578789,"2012","Belgium"
"316","Male",0.319010233339737,520.081208007761,7.96153849637498,2.88865899274779,"2012","Belgium"
"317","Female",0.0994793316337426,380.486760026892,4.58919265178673,2.16992346633406,"2012","Brazil"
"318","Male",0.144538802965939,397.165955484052,4.32853006964665,2.12178618932393,"2012","Brazil"
"319","Female",0.190959578511202,440.012640398952,17.6505778084375,4.22844289338888,"2012","Bulgaria"
"320","Male",0.0253519569555101,437.551220439671,21.9371496972956,4.68695765349359,"2012","Bulgaria"
"321","Female",0.117223456033527,513.019098947314,4.06819827492758,2.0515521982557,"2012","Canada"
"322","Male",0.104255734816246,523.140270125604,4.46517530055149,2.14249438326708,"2012","Canada"
"323","Female",0.63762788338826,410.543252332794,8.69046255330182,3.07499853875863,"2012","Chile"
"324","Male",0.264917559802679,435.524618319865,14.2854948130051,3.82143898090344,"2012","Chile"
"325","Female",0.352203543579838,557.220245235793,31.843498017448,5.68032941560116,"2012","Chinese Taipei"
"326","Male",0.147619543038089,562.52935058784,28.9724681294988,5.39903802368019,"2012","Chinese Taipei"
"327","Female",0.117252153474527,364.493877753134,9.98258273432351,3.18171106772644,"2012","Colombia"
"328","Male",0.0985472340608716,389.960416006495,11.5818141689461,3.42053663184874,"2012","Colombia"
"329","Female",0.0928497082972012,395.916235224776,9.27023721297081,3.06294904674032,"2012","Costa Rica"
"330","Male",0.556618820243866,419.543709877061,11.9767092687701,3.55593192469467,"2012","Costa Rica"
"331","Female",0.0535636427760067,465.238953157832,13.915918535403,3.73900988320895,"2012","Croatia"
"332","Male",0.0823973959190793,476.796640830426,19.3622583311016,4.41147766697333,"2012","Croatia"
"333","Female",1.39150000811493,492.903221835509,11.08198550108,3.5709642270426,"2012","Czech Republic"
"334","Male",0.940312665989706,504.710096922275,12.760247586622,3.72674426085419,"2012","Czech Republic"
"335","Female",0.0209014839089618,493.028740779051,5.18446862479892,2.28244395451228,"2012","Denmark"
"336","Male",0.128557675206571,506.953235208345,8.12504762762435,2.87738020391332,"2012","Denmark"
"337","Female",0.0623879024294421,517.929829555403,4.80595353653882,2.20925757200335,"2012","Estonia"
"338","Male",0.646686767339278,523.214219885321,5.96939966868558,2.59719536991207,"2012","Estonia"
"339","Female",0.315819697411193,520.185480648012,4.28268404382156,2.15908954902639,"2012","Finland"
"340","Male",0.229540207555911,517.390885399188,6.62824103892813,2.62748725743727,"2012","Finland"
"341","Female",0.642476355480021,490.85261798595,5.72665259868589,2.54904378645442,"2012","France"
"342","Male",0.874253931350929,499.354754058029,10.5770706992779,3.4097177913867,"2012","France"
"343","Female",0.247515576895942,506.624554065193,11.0920449631836,3.37476868177047,"2012","Germany"
"344","Male",0.00604630398998381,520.190106570375,9.24360093953361,3.04152207033281,"2012","Germany"
"345","Female",0.451901761125287,448.984410651826,6.36570595915058,2.6283051711133,"2012","Greece"
"346","Male",0.113566537240065,457.038745126375,10.8414235639006,3.31326174767232,"2012","Greece"
"347","Female",0.80926919687828,552.956537596155,14.5879814752512,3.94450307535755,"2012","Hong Kong-China"
"348","Male",0.0851906106371619,568.377694801662,20.6077595594338,4.5508228148543,"2012","Hong Kong-China"
"349","Female",0.0525434643919721,472.66350776682,13.1622656837188,3.63666300899453,"2012","Hungary"
"350","Male",1.16441003100209,481.749055234648,12.5807704943625,3.73872471994998,"2012","Hungary"
"351","Female",0.324502708280662,495.946917712777,4.88659678409409,2.29695451283452,"2012","Iceland"
"352","Male",0.401318689836053,489.719982827295,4.66785108234747,2.26923632752315,"2012","Iceland"
"353","Female",0.749045555560827,372.784517816068,17.8668175294919,4.33193631026183,"2012","Indonesia"
"354","Male",0.067783815554159,377.375509317166,19.3859562453742,4.4121759738296,"2012","Indonesia"
"355","Female",0.0406007822783164,493.704747643372,6.79395917934079,2.61585170032148,"2012","Ireland"
"356","Male",0.279727118213382,509.034818351039,10.2454232753224,3.25285963687006,"2012","Ireland"
"357","Female",0.49178694913155,460.749245384417,11.3698151862658,3.45831744136129,"2012","Israel"
"358","Male",0.346250070528504,472.397769452079,60.7412345856014,7.82027714791718,"2012","Israel"
"359","Female",0.0705611431285537,475.794306257622,4.80910367543519,2.2121882937918,"2012","Italy"
"360","Male",0.223511232707333,494.199436115747,5.69507237093312,2.44198399875632,"2012","Italy"
"361","Female",0.0904837821359231,527.011233082815,12.7618967728784,3.58754474696016,"2012","Japan"
"362","Male",0.203852038564379,544.884436172877,21.0578054180528,4.6154553257864,"2012","Japan"
"363","Female",0.436458267604767,395.841478834763,8.92268845824092,3.07350587755524,"2012","Jordan"
"364","Male",0.13424589438407,375.099358320402,28.8309595071499,5.38442704290909,"2012","Jordan"
"365","Female",0.103366113745345,431.557436261504,11.0865526449376,3.34822221207495,"2012","Kazakhstan"
"366","Male",0.410672361888297,432.041202642527,11.0018736316852,3.390380578335,"2012","Kazakhstan"
"367","Female",0.17640618948026,544.193124828203,26.0855769985824,5.12808584424624,"2012","Korea"
"368","Male",0.48511282715394,562.113943948862,33.2925743919403,5.8201984317139,"2012","Korea"
"369","Female",0.204807341880751,492.521322070478,9.86162131911364,3.17921218690583,"2012","Latvia"
"370","Male",0.7434690822043,488.655451345567,10.6255214531994,3.39377140536079,"2012","Latvia"
"371","Female",1.46969738375874,522.986513552722,31.3053774232274,5.75056643155593,"2012","Liechtenstein"
"372","Male",4.87966394571937,545.508993332156,30.3375637457031,6.01607517244975,"2012","Liechtenstein"
"373","Female",0.189171767371299,478.735816171503,8.57380982952813,2.96661692005788,"2012","Lithuania"
"374","Male",0.269316788311158,478.909411030185,7.75045065740437,2.84141352206569,"2012","Lithuania"
"375","Female",0.393236415023562,477.116835594974,1.52176776664198,1.41196723215174,"2012","Luxembourg"
"376","Male",0.698234076157758,502.192672546279,1.51222585009359,1.53300578651318,"2012","Luxembourg"
"377","Female",0.0452858196334763,536.674922406041,1.61295153943102,1.29123759354783,"2012","Macao-China"
"378","Male",0.174835093830403,539.522018542893,1.81604300586206,1.42332186045832,"2012","Macao-China"
"379","Female",0.482405355688318,424.286966675729,13.0960313649543,3.6979613020934,"2012","Malaysia"
"380","Male",0.16082655496736,416.481633986157,13.4412170987142,3.69245297392872,"2012","Malaysia"
"381","Female",0.0330228479239496,406.426922155099,1.99901690273666,1.42781102399631,"2012","Mexico"
"382","Male",0.0333932686491954,420.410663581246,2.3747332329092,1.55396433526907,"2012","Mexico"
"383","Female",0.557696317600515,409.556011690693,1.9858947845532,1.62945707696577,"2012","Montenegro"
"384","Male",0.30672508065365,409.697142656943,2.06384935117672,1.55946126850304,"2012","Montenegro"
"385","Female",0.456801920041219,517.737791604286,15.0214546392467,3.9458353923214,"2012","Netherlands"
"386","Male",0.514714045146514,527.966576128594,12.0580767669707,3.56029965328011,"2012","Netherlands"
"387","Female",0.406287542519253,492.057077948122,8.04605967364301,2.92123342522745,"2012","New Zealand"
"388","Male",0.311307808995149,507.111554524596,9.90011640453856,3.20525908084397,"2012","New Zealand"
"389","Female",0.10215938914152,488.293198339765,11.6660924070846,3.433465257441,"2012","Norway"
"390","Male",0.320618111515673,490.399397567888,7.43184443189188,2.79581583186566,"2012","Norway"
"391","Female",1.30400679920172,479.783348146249,24.4813099495866,5.10353976261855,"2012","Perm(Russian Federation)"
"392","Male",0.319530911502801,487.118614381978,43.3884128108453,6.61602976902679,"2012","Perm(Russian Federation)"
"393","Female",0.55242800603352,358.921352628582,21.9173953074502,4.75187425282808,"2012","Peru"
"394","Male",0.140750949550493,377.817255496594,13.142584925662,3.6484909298397,"2012","Peru"
"395","Female",0.100224495928688,515.532589578569,13.9830778357603,3.7554423482294,"2012","Poland"
"396","Male",0.242265105763399,519.563827472125,17.7756969567765,4.25046057312529,"2012","Poland"
"397","Female",0.557117360693858,481.295762497916,14.5987348079836,3.90733613102536,"2012","Portugal"
"398","Male",0.150395784285052,492.703326849516,16.6734677958146,4.10535537279742,"2012","Portugal"
"399","Female",0.0382631459464118,384.664516623241,0.835266792788553,0.938713251171116,"2012","Qatar"
"400","Male",0.15518465912843,368.742017346876,0.989187751401689,1.08416296854108,"2012","Qatar"
"401","Female",1.25980142520302,442.674190763714,14.7192352683314,4.02877114993828,"2012","Romania"
"402","Male",0.239335281401744,446.513237611238,18.3897245651423,4.32168102742722,"2012","Romania"
"403","Female",0.0224423143934777,482.944378401129,9.31400017445505,3.05629366254737,"2012","Russian Federation"
"404","Male",0.561741660286632,481.39413289727,12.9716293309234,3.69401127817274,"2012","Russian Federation"
"405","Female",0.113957397973494,444.303873160223,13.5229019672678,3.69589648729993,"2012","Serbia"
"406","Male",0.502233304060717,453.456712562269,16.5432226471583,4.14076111506462,"2012","Serbia"
"407","Female",0.505748999149038,609.888476471334,10.8450925367918,3.38407909715046,"2012","Shanghai-China"
"408","Male",0.552854573358012,615.607489738761,15.0951983871518,3.96971332405521,"2012","Shanghai-China"
"409","Female",0.13018410887266,575.141562828347,3.02778053993683,1.78437705392779,"2012","Singapore"
"410","Male",0.169504718938492,571.863686635064,3.29952445308767,1.87161163594744,"2012","Singapore"
"411","Female",0.646408195524044,476.711643907953,15.6445494619357,4.05218944480198,"2012","Slovak Republic"
"412","Male",0.47016255770306,486.133511721859,16.1817793485488,4.09218455324201,"2012","Slovak Republic"
"413","Female",0.178077220335355,499.387323576135,3.76099751998968,1.99366250513774,"2012","Slovenia"
"414","Male",1.05738000432221,502.747876712879,2.66450621236572,1.98327058606544,"2012","Slovenia"
"415","Female",0.276644960883538,475.964674682331,3.55071268623688,1.97045340957281,"2012","Spain"
"416","Male",0.208476782380983,492.422392241582,5.61425891099735,2.42165873934676,"2012","Spain"
"417","Female",0.138113982626462,479.62896482249,5.63868472300467,2.40923670529826,"2012","Sweden"
"418","Male",0.136115808665623,476.916494327292,8.65062772074891,2.96883254683515,"2012","Sweden"
"419","Female",0.104250798302488,524.472717894848,9.51719192291658,3.10520416090143,"2012","Switzerland"
"420","Male",0.299639052453429,537.368777759939,11.986424922121,3.51368635268789,"2012","Switzerland"
"421","Female",0.180879794142937,432.717380206648,16.3421344696908,4.06929849269654,"2012","Thailand"
"422","Male",0.133759120136165,419.133660784112,12.9015554264855,3.61414808366354,"2012","Thailand"
"423","Female",0.256922795038685,380.728224621465,15.9855358681412,4.03656329346978,"2012","Tunisia"
"424","Male",0.0934597461475045,395.946962847771,18.5374375026804,4.31851701375106,"2012","Tunisia"
"425","Female",0.201657238909393,443.947870517509,31.7760038696348,5.65844435833084,"2012","Turkey"
"426","Male",0.33909611255412,451.933741263908,25.6644540362159,5.10601306023407,"2012","Turkey"
"427","Female",0.0506988336381508,436.398465672947,9.07035112628658,3.02178585056128,"2012","United Arab Emirates"
"428","Male",0.424412443231417,431.512912590586,13.770665510858,3.77888349155352,"2012","United Arab Emirates"
"429","Female",0.470100986678646,487.814888914803,14.1603003301644,3.83724139378522,"2012","United Kingdom"
"430","Male",0.112724607022358,500.294931221312,17.4634285625362,4.19508022461586,"2012","United Kingdom"
"431","Female",1.0154062575612,478.995328641364,14.064906479904,3.90939816199084,"2012","United States of America"
"432","Male",0.495765790311779,483.64699069128,13.9269354714081,3.81075509837384,"2012","United States of America"
"433","Female",0.0326346189412924,403.945623980606,8.18148574906287,2.86716711961344,"2012","Uruguay"
"434","Male",0.354657918151837,415.353234299267,11.7833233772897,3.49412548130028,"2012","Uruguay"
"435","Female",0.0882102615478826,506.738588953329,21.5488610202034,4.65346251022406,"2012","Viet Nam"
"436","Male",0.259612489015062,516.638996339448,30.7049536002601,5.5692448848186,"2012","Viet Nam"
"437","Female",0.855226103179693,382.900455211198,16.6006770720585,4.1984459500956,"2009","Albania"
"438","Male",1.48440695029789,372.292672729418,20.6221511043635,4.73322717020015,"2009","Albania"
"439","Female",0.097727087148671,383.23483653846,19.0261024135539,4.37531426507083,"2009","Argentina"
"440","Male",0.303277490112689,393.671847561461,19.9047439560631,4.50207473774019,"2009","Argentina"
"441","Female",0.271179124235289,509.480660629765,7.69176113589185,2.83146182827426,"2009","Australia"
"442","Male",0.154107675279579,519.417794161,8.80734077410573,2.99871138731976,"2009","Australia"
"443","Female",0.0506290266306998,486.499394751573,16.1213575208335,4.02269963492061,"2009","Austria"
"444","Male",0.361597727644051,505.68307887237,10.8244492140573,3.35534893673224,"2009","Austria"
"445","Female",0.547974089644095,426.767732000233,8.61426284875232,3.04496826852518,"2009","Azerbaijan"
"446","Male",0.953099147174901,434.990361998151,8.37593890167035,3.08539428246703,"2009","Azerbaijan"
"447","Female",0.339568750747996,504.156917753138,8.34559410990451,2.9585598879864,"2009","Belgium"
"448","Male",0.317920935309077,525.915994106782,10.4833359554594,3.29618583787842,"2009","Belgium"
"449","Female",0.451344010567909,378.538972949138,6.39745290480517,2.63421064409942,"2009","Brazil"
"450","Male",0.219657122195651,394.047712816764,5.62886810730243,2.42743829044884,"2009","Brazil"
"451","Female",0.27535628623092,430.013676228846,35.7861734693799,6.00970889584987,"2009","Bulgaria"
"452","Male",0.823952586048619,426.258259587888,37.9540536194772,6.24041639017266,"2009","Bulgaria"
"453","Female",0.12405380522107,520.832035761135,2.73950199483769,1.69951950889155,"2009","Canada"
"454","Male",0.254643353615624,532.700254169891,3.67339721283702,1.99473538023863,"2009","Canada"
"455","Female",0.430445881038424,410.375905594987,12.6344712457391,3.62643162116497,"2009","Chile"
"456","Male",0.404540900319965,431.332705203327,13.133257841334,3.69035322451903,"2009","Chile"
"457","Female",0.183534449085368,540.702842401843,22.6360745937339,4.78082795472044,"2009","Chinese Taipei"
"458","Male",0.521043520880988,545.612047222655,22.833953559301,4.84347042773652,"2009","Chinese Taipei"
"459","Female",0.283239949154145,365.520319409515,10.484311471608,3.29001510795817,"2009","Colombia"
"460","Male",0.674583929272078,397.709896722545,15.3868808766858,4.02447283402587,"2009","Colombia"
"461","Female",0.265015497938325,397.498624263871,9.04538799834394,3.05996839785478,"2009","Costa Rica"
"462","Male",0.326227629557733,422.789574622218,10.985306219199,3.37294817254405,"2009","Costa Rica"
"463","Female",0.367061005757634,454.278629773934,14.9503977750091,3.92312005703601,"2009","Croatia"
"464","Male",0.294213494575606,464.961471691104,12.7321965974262,3.61735439111472,"2009","Croatia"
"465","Female",0.0832005372550675,490.178748555205,8.6290842312318,2.95447539775472,"2009","Czech Republic"
"466","Male",0.339259607626765,495.130607586919,14.9010899429939,3.91256967633114,"2009","Czech Republic"
"467","Female",0.181307882572361,495.292795546206,8.28485727909736,2.91589209988713,"2009","Denmark"
"468","Male",0.102464479104216,511.426427436295,8.76608577384659,2.98144984005628,"2009","Denmark"
"469","Female",1.24716849274862,507.537392598374,7.05252406214927,2.92388889211742,"2009","Estonia"
"470","Male",0.133759710047238,516.35905233329,8.0379014630324,2.86328711712414,"2009","Estonia"
"471","Female",0.116923014905726,539.212441676435,6.28043302426282,2.53391804171913,"2009","Finland"
"472","Male",0.256079695247988,541.79097900946,5.94143451271566,2.49974601650113,"2009","Finland"
"473","Female",0.33203796067455,488.855614227905,10.8541263872078,3.35448534651998,"2009","France"
"474","Male",0.440377772522811,505.118052901097,14.2911642654593,3.84962564316151,"2009","France"
"475","Female",0.519635545670495,381.146404164639,8.91784863016645,3.08891749403752,"2009","Georgia"
"476","Male",0.275029791557201,377.87827953635,8.95018635857054,3.04634569746101,"2009","Georgia"
"477","Female",0.542152042806498,504.824692075099,10.3888736703169,3.3225677000905,"2009","Germany"
"478","Male",0.374620228815901,520.392166261539,12.2927053880901,3.5696287849956,"2009","Germany"
"479","Female",0.448709620734737,459.307057235009,10.0924287701539,3.26050307698607,"2009","Greece"
"480","Male",0.161214259446453,473.13239656288,29.2398504095072,5.42524723131057,"2009","Greece"
"481","Female",1.28005392154297,547.202380650067,10.0082683341389,3.39769525413778,"2009","Hong Kong-China"
"482","Male",0.68102994271718,561.043341297762,16.542222995969,4.16646839988372,"2009","Hong Kong-China"
"483","Female",0.131139086956606,484.110617670494,15.3358699138712,3.93614491834576,"2009","Hungary"
"484","Male",0.119203358242387,496.128429514205,17.7358254741119,4.2283412236955,"2009","Hungary"
"485","Female",0.420127609080098,504.945428953715,3.14120791291226,1.90928286113095,"2009","Iceland"
"486","Male",0.285215107219621,508.41227598504,3.72057500471209,2.0156470756002,"2009","Iceland"
"487","Female",0.560447050347941,350.783744675393,29.3030011685171,5.47499202090146,"2009","India (2009 States)"
"488","Male",0.214105678200787,347.697448453599,22.0619861726983,4.7242896806334,"2009","India (2009 States)"
"489","Female",0.264248108514853,371.943267183224,15.5728165876681,3.98621553831274,"2009","Indonesia"
"490","Male",0.395614047891182,370.646665518321,16.2567354773745,4.09041224509754,"2009","Indonesia"
"491","Female",0.323840528972202,483.318059115251,8.70621594926292,3.01576268695492,"2009","Ireland"
"492","Male",0.193156330200275,490.859091534188,11.0899512639781,3.3647791696066,"2009","Ireland"
"493","Female",0.188812401806247,442.816617966609,10.4717806903264,3.27083407902233,"2009","Israel"
"494","Male",0.272926043840256,451.05957725724,21.6772115011809,4.69091918005301,"2009","Israel"
"495","Female",0.144643764310499,475.404158959527,4.8841921039642,2.24894744739329,"2009","Italy"
"496","Male",0.175174936212008,490.004510839001,5.18655429816818,2.3230936747412,"2009","Italy"
"497","Female",0.109701052457948,524.130886317095,14.8151489686119,3.86610789186767,"2009","Japan"
"498","Male",0.501708800813282,533.554450415353,27.2548653504495,5.27796512980386,"2009","Japan"
"499","Female",0.154635472878041,386.911330440976,26.6336579840275,5.1787276962089,"2009","Jordan"
"500","Male",0.177894451512735,386.41990931454,25.8306485150487,5.10334418365683,"2009","Jordan"
"501","Female",0.241720562618965,405.15803553704,10.8827122925601,3.34257041327521,"2009","Kazakhstan"
"502","Male",0.539202600617834,404.619135120266,9.25699960099411,3.14706890959437,"2009","Kazakhstan"
"503","Female",0.121390785583739,544.452619842877,20.2498278873496,4.5161373794483,"2009","Korea"
"504","Male",0.399669397188585,547.819319607049,38.2904476238758,6.22656011779395,"2009","Korea"
"505","Female",0.0418680551533117,333.911443364892,7.64681456480452,2.77435690403893,"2009","Kyrgyzstan"
"506","Male",0.306919884407983,328.232795029859,11.2546062404496,3.40923893292025,"2009","Kyrgyzstan"
"507","Female",0.161296767764281,481.040995125847,11.4467866522821,3.41179465583719,"2009","Latvia"
"508","Male",0.162615290335272,482.891075661188,12.2220049795127,3.52379672057215,"2009","Latvia"
"509","Female",6.23733473577432,523.222883096043,27.7884328370787,5.9391274207587,"2009","Liechtenstein"
"510","Male",1.05013441054839,547.426752657202,25.737568711008,5.19593398761628,"2009","Liechtenstein"
"511","Female",0.606683084561178,479.75293481501,8.05444043117624,2.96352157620788,"2009","Lithuania"
"512","Male",0.112518199536871,473.538548673644,9.23294813684439,3.06071396512131,"2009","Lithuania"
"513","Female",0.0976104027182227,479.242075616151,1.60276733898901,1.31144951189548,"2009","Luxembourg"
"514","Male",1.38718330596916,498.635117516088,2.19664200955806,1.96500940881235,"2009","Luxembourg"
"515","Female",0.376566724932335,519.602272632996,1.52145553212239,1.40475464122429,"2009","Macao-China"
"516","Male",0.292193418776473,530.827194355407,1.36378228511381,1.30935647844488,"2009","Macao-China"
"517","Female",0.595453523913486,405.662882076361,8.04295726014191,2.95930760294331,"2009","Malaysia"
"518","Male",0.597827178144232,402.803759976635,8.84153244709849,3.0917511317814,"2009","Malaysia"
"519","Female",0.0690463793958482,470.154629785767,2.66062204939011,1.65634468172091,"2009","Malta"
"520","Male",0.809442111434203,455.491013661208,4.20933112508378,2.27610668880104,"2009","Malta"
"521","Female",0.37463207339299,418.356876914586,1.59213386084623,1.42887800351108,"2009","Mauritius"
"522","Male",0.151876896815031,421.720804428175,1.70495163745192,1.37375540531419,"2009","Mauritius"
"523","Female",0.0219876560417889,411.769690348251,3.43252967785845,1.85981581483452,"2009","Mexico"
"524","Male",0.0269495664589917,425.412095414163,4.29876129591611,2.0811296873734,"2009","Mexico"
"525","Female",0.438273518733544,389.308163401884,21.4709302373157,4.69008085855627,"2009","Miranda-Venezuela"
"526","Male",1.26846330114904,405.938454571079,31.8756920495342,5.77908712608774,"2009","Miranda-Venezuela"
"527","Female",0.603768748390466,396.307422618648,5.25930524770696,2.44618636775196,"2009","Montenegro"
"528","Male",0.184528356615019,408.437986560989,4.59343474072651,2.19428092291405,"2009","Montenegro"
"529","Female",0.0909110458189556,517.306965549443,25.7156329892676,5.08180344407872,"2009","Netherlands"
"530","Male",0.455558313896617,534.456456139951,22.1030252857456,4.75916959798887,"2009","Netherlands"
"531","Female",0.563002230233302,515.345665147345,7.95473903400085,2.93774432350414,"2009","New Zealand"
"532","Male",0.157394008670645,523.096511267978,10.3458937925626,3.24573051915395,"2009","New Zealand"
"533","Female",0.7541316784145,495.401914527509,7.16286559120318,2.84039145282839,"2009","Norway"
"534","Male",0.149975149858346,500.397407103946,7.04889348900875,2.6886546205935,"2009","Norway"
"535","Female",1.43023050851592,357.17644875776,35.7682130826704,6.12245781470885,"2009","Panama"
"536","Male",0.714900021573766,362.356284545838,30.0391272321639,5.55850764666672,"2009","Panama"
"537","Female",0.860824059068448,356.214817158782,18.584890784411,4.42920756516254,"2009","Peru"
"538","Male",1.71986424439791,373.823043475392,18.73185586108,4.56022948483489,"2009","Peru"
"539","Female",0.562463756769014,493.052812798022,9.62281871363962,3.20901468082688,"2009","Poland"
"540","Male",0.225126280416692,496.551181883706,8.89765402658695,3.02783843080951,"2009","Poland"
"541","Female",0.370206873080943,481.136493427573,8.89476315527108,3.05597961429199,"2009","Portugal"
"542","Male",0.0653312209451588,492.905007600371,10.8586360140119,3.30711860675515,"2009","Portugal"
"543","Female",0.161703819282554,370.803420405586,0.771856540944696,0.982802688276625,"2009","Qatar"
"544","Male",0.221919708144548,365.520116052582,1.17837636036969,1.20194842241385,"2009","Qatar"
"545","Female",0.190751153535111,396.01623292174,10.4405371814215,3.26641065478052,"2009","Republic of Moldova"
"546","Male",0.537725673297638,398.889559084646,11.5584992815685,3.49338948437269,"2009","Republic of Moldova"
"547","Female",0.395332008886894,425.395770496871,13.9312219278025,3.79547366457294,"2009","Romania"
"548","Male",0.48223851500534,428.825981553038,14.691541123525,3.90771382543955,"2009","Romania"
"549","Female",0.150764838070357,466.732434477953,12.0717375923627,3.50037932202313,"2009","Russian Federation"
"550","Male",0.140102254941304,468.911211000053,13.3038620872201,3.67042024748524,"2009","Russian Federation"
"551","Female",0.303057384830046,436.603932814638,9.89557464268634,3.20300538627121,"2009","Serbia"
"552","Male",0.192729452920449,448.106759377744,14.3937732528743,3.82427098887865,"2009","Serbia"
"553","Female",0.61785186254995,600.713217363824,9.17824451485854,3.14955024565706,"2009","Shanghai-China"
"554","Male",0.0682127070908148,599.427731727621,13.8698640059291,3.73520002870503,"2009","Shanghai-China"
"555","Female",1.19555700518367,559.361967214283,2.37605114328181,1.95210643908118,"2009","Singapore"
